image_path,instruction,action,label
data/raw/images/img_00462.jpg,move the cube away,PUSH,2
data/raw/images/img_00463.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00464.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00465.jpg,pick up the red block,PICK,0
data/raw/images/img_00466.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00467.jpg,move the cube away,PUSH,2
data/raw/images/img_00468.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00469.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00470.jpg,pick up the red block,PICK,0
data/raw/images/img_00471.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00472.jpg,move the cube away,PUSH,2
data/raw/images/img_00473.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00474.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00475.jpg,pick up the red block,PICK,0
data/raw/images/img_00476.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00477.jpg,move the cube away,PUSH,2
data/raw/images/img_00478.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00479.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00480.jpg,pick up the red block,PICK,0
data/raw/images/img_00481.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00482.jpg,move the cube away,PUSH,2
data/raw/images/img_00483.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00484.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00485.jpg,pick up the red block,PICK,0
data/raw/images/img_00486.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00487.jpg,move the cube away,PUSH,2
data/raw/images/img_00488.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00489.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00490.jpg,pick up the red block,PICK,0
data/raw/images/img_00491.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00492.jpg,move the cube away,PUSH,2
data/raw/images/img_00493.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00494.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00495.jpg,pick up the red block,PICK,0
data/raw/images/img_00496.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00497.jpg,move the cube away,PUSH,2
data/raw/images/img_00498.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00499.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00500.jpg,pick up the red block,PICK,0
data/raw/images/img_00501.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00502.jpg,move the cube away,PUSH,2
data/raw/images/img_00503.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00504.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00505.jpg,pick up the red block,PICK,0
data/raw/images/img_00506.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00507.jpg,move the cube away,PUSH,2
data/raw/images/img_00508.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00509.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00510.jpg,pick up the red block,PICK,0
data/raw/images/img_00511.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00512.jpg,move the cube away,PUSH,2
data/raw/images/img_00513.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00514.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00515.jpg,pick up the red block,PICK,0
data/raw/images/img_00516.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00517.jpg,move the cube away,PUSH,2
data/raw/images/img_00518.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00519.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00520.jpg,pick up the red block,PICK,0
data/raw/images/img_00521.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00522.jpg,move the cube away,PUSH,2
data/raw/images/img_00523.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00524.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00525.jpg,pick up the red block,PICK,0
data/raw/images/img_00526.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00527.jpg,move the cube away,PUSH,2
data/raw/images/img_00528.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00529.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00530.jpg,pick up the red block,PICK,0
data/raw/images/img_00531.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00532.jpg,move the cube away,PUSH,2
data/raw/images/img_00533.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00534.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00535.jpg,pick up the red block,PICK,0
data/raw/images/img_00536.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00537.jpg,move the cube away,PUSH,2
data/raw/images/img_00538.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00539.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00540.jpg,pick up the red block,PICK,0
data/raw/images/img_00541.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00542.jpg,move the cube away,PUSH,2
data/raw/images/img_00543.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00544.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00545.jpg,pick up the red block,PICK,0
data/raw/images/img_00546.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00547.jpg,move the cube away,PUSH,2
data/raw/images/img_00548.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00549.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00550.jpg,pick up the red block,PICK,0
data/raw/images/img_00551.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00552.jpg,move the cube away,PUSH,2
data/raw/images/img_00553.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00554.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00555.jpg,pick up the red block,PICK,0
data/raw/images/img_00556.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00557.jpg,move the cube away,PUSH,2
data/raw/images/img_00558.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00559.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00560.jpg,pick up the red block,PICK,0
data/raw/images/img_00561.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00562.jpg,move the cube away,PUSH,2
data/raw/images/img_00563.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00564.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00565.jpg,pick up the red block,PICK,0
data/raw/images/img_00566.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00567.jpg,move the cube away,PUSH,2
data/raw/images/img_00568.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00569.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00570.jpg,pick up the red block,PICK,0
data/raw/images/img_00571.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00572.jpg,move the cube away,PUSH,2
data/raw/images/img_00573.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00574.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00575.jpg,pick up the red block,PICK,0
data/raw/images/img_00576.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00577.jpg,move the cube away,PUSH,2
data/raw/images/img_00578.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00579.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00580.jpg,pick up the red block,PICK,0
data/raw/images/img_00581.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00582.jpg,move the cube away,PUSH,2
data/raw/images/img_00583.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00584.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00585.jpg,pick up the red block,PICK,0
data/raw/images/img_00586.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00587.jpg,move the cube away,PUSH,2
data/raw/images/img_00588.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00589.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00590.jpg,pick up the red block,PICK,0
data/raw/images/img_00591.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00592.jpg,move the cube away,PUSH,2
data/raw/images/img_00593.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00594.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00595.jpg,pick up the red block,PICK,0
data/raw/images/img_00596.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00597.jpg,move the cube away,PUSH,2
data/raw/images/img_00598.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00599.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00600.jpg,pick up the red block,PICK,0
data/raw/images/img_00601.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00602.jpg,move the cube away,PUSH,2
data/raw/images/img_00603.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00604.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00605.jpg,pick up the red block,PICK,0
data/raw/images/img_00606.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00607.jpg,move the cube away,PUSH,2
data/raw/images/img_00608.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00609.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00610.jpg,pick up the red block,PICK,0
data/raw/images/img_00611.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00612.jpg,move the cube away,PUSH,2
data/raw/images/img_00613.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00614.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00615.jpg,pick up the red block,PICK,0
data/raw/images/img_00616.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00617.jpg,move the cube away,PUSH,2
data/raw/images/img_00618.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00619.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00620.jpg,pick up the red block,PICK,0
data/raw/images/img_00621.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00622.jpg,move the cube away,PUSH,2
data/raw/images/img_00623.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00624.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00625.jpg,pick up the red block,PICK,0
data/raw/images/img_00626.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00627.jpg,move the cube away,PUSH,2
data/raw/images/img_00628.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00629.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00630.jpg,pick up the red block,PICK,0
data/raw/images/img_00631.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00632.jpg,move the cube away,PUSH,2
data/raw/images/img_00633.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00634.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00635.jpg,pick up the red block,PICK,0
data/raw/images/img_00636.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00637.jpg,move the cube away,PUSH,2
data/raw/images/img_00638.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00639.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00640.jpg,pick up the red block,PICK,0
data/raw/images/img_00641.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00642.jpg,move the cube away,PUSH,2
data/raw/images/img_00643.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00644.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00645.jpg,pick up the red block,PICK,0
data/raw/images/img_00646.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00647.jpg,move the cube away,PUSH,2
data/raw/images/img_00648.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00649.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00650.jpg,pick up the red block,PICK,0
data/raw/images/img_00651.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00652.jpg,move the cube away,PUSH,2
data/raw/images/img_00653.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00654.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00655.jpg,pick up the red block,PICK,0
data/raw/images/img_00656.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00657.jpg,move the cube away,PUSH,2
data/raw/images/img_00658.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00659.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00660.jpg,pick up the red block,PICK,0
data/raw/images/img_00661.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00662.jpg,move the cube away,PUSH,2
data/raw/images/img_00663.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00664.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00665.jpg,pick up the red block,PICK,0
data/raw/images/img_00666.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00667.jpg,move the cube away,PUSH,2
data/raw/images/img_00668.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00669.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00670.jpg,pick up the red block,PICK,0
data/raw/images/img_00671.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00672.jpg,move the cube away,PUSH,2
data/raw/images/img_00673.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00674.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00675.jpg,pick up the red block,PICK,0
data/raw/images/img_00676.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00677.jpg,move the cube away,PUSH,2
data/raw/images/img_00678.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00679.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00680.jpg,pick up the red block,PICK,0
data/raw/images/img_00681.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00682.jpg,move the cube away,PUSH,2
data/raw/images/img_00683.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00684.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00685.jpg,pick up the red block,PICK,0
data/raw/images/img_00686.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00687.jpg,move the cube away,PUSH,2
data/raw/images/img_00688.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00689.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00690.jpg,pick up the red block,PICK,0
data/raw/images/img_00691.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00692.jpg,move the cube away,PUSH,2
data/raw/images/img_00693.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00694.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00695.jpg,pick up the red block,PICK,0
data/raw/images/img_00696.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00697.jpg,move the cube away,PUSH,2
data/raw/images/img_00698.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00699.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00700.jpg,pick up the red block,PICK,0
data/raw/images/img_00701.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00702.jpg,move the cube away,PUSH,2
data/raw/images/img_00703.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00704.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00705.jpg,pick up the red block,PICK,0
data/raw/images/img_00706.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00707.jpg,move the cube away,PUSH,2
data/raw/images/img_00708.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00709.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00710.jpg,pick up the red block,PICK,0
data/raw/images/img_00711.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00712.jpg,move the cube away,PUSH,2
data/raw/images/img_00713.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00714.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00715.jpg,pick up the red block,PICK,0
data/raw/images/img_00716.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00717.jpg,move the cube away,PUSH,2
data/raw/images/img_00718.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00719.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00720.jpg,pick up the red block,PICK,0
data/raw/images/img_00721.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00722.jpg,move the cube away,PUSH,2
data/raw/images/img_00723.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00724.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00725.jpg,pick up the red block,PICK,0
data/raw/images/img_00726.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00727.jpg,move the cube away,PUSH,2
data/raw/images/img_00728.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00729.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00730.jpg,pick up the red block,PICK,0
data/raw/images/img_00731.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00732.jpg,move the cube away,PUSH,2
data/raw/images/img_00733.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00734.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00735.jpg,pick up the red block,PICK,0
data/raw/images/img_00736.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00737.jpg,move the cube away,PUSH,2
data/raw/images/img_00738.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00739.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00740.jpg,pick up the red block,PICK,0
data/raw/images/img_00741.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00742.jpg,move the cube away,PUSH,2
data/raw/images/img_00743.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00744.jpg,close the cabinet,CLOSE,4
data/raw/images/img_00745.jpg,pick up the red block,PICK,0
data/raw/images/img_00746.jpg,put the object down carefully,PLACE,1
data/raw/images/img_00747.jpg,move the cube away,PUSH,2
data/raw/images/img_00748.jpg,unlock and open the box,OPEN,3
data/raw/images/img_00749.jpg,close the cabinet,CLOSE,4
